tag,title,display_type,color_display,touch_screen,curved_screen,battery_indicator,eliquid_indicator,smart_display,digital_display,hd_display,animated,backlit,link
tobacco-by-vaporlax,Tobacco by VaporLax,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/tobacco-by-vaporlax
strawberry-chew-orion-bar-10000,Strawberry Chew Orion Bar 10000,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/strawberry-chew-orion-bar-10000
straw-nana-ice-palax-8000,Straw Nana Ice - PALAX 8000,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/straw-nana-ice-palax-8000
watermelon-bubblegum-pyne-pod-boost-8500,Watermelon Bubblegum Pyne Pod Boost 8500,False,False,False,False,True,False,False,False,False,False,False,https://vaping.com/products/watermelon-bubblegum-pyne-pod-boost-8500
aloe-watermelon-splash-flum-pebble,Aloe Watermelon Splash FLUM Pebble,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/aloe-watermelon-splash-flum-pebble
peach-ice-funky-republic-fi3000-1,Peach Ice Funky Republic Fi3000,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/peach-ice-funky-republic-fi3000-1
strawberry-peach-sakura-funky-republic-fi3000-1,Strawberry Peach Sakura Funky Republic Fi3000,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/strawberry-peach-sakura-funky-republic-fi3000-1
pineapple-passion-lemon-funky-republic-fi3000-1,Pineapple Passion Lemon Funky Republic Fi3000,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/pineapple-passion-lemon-funky-republic-fi3000-1
malaysian-mango-funky-republic-fi3000-1,Malaysian Mango Funky Republic Fi3000,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/malaysian-mango-funky-republic-fi3000-1
apple-grape-cloud-nurdz-3500,Apple Grape Cloud Nurdz 3500,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/apple-grape-cloud-nurdz-3500
blue-razz-ice-lost-mary-os5000,Blue Razz Ice Lost Mary OS5000,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/blue-razz-ice-lost-mary-os5000
slate-hue-mi-pod-pro,Slate Hue Mi-Pod PRO +,False,False,False,False,True,False,False,False,False,False,False,https://vaping.com/products/slate-hue-mi-pod-pro
watermelon-splash-bobo-vape,Watermelon Splash BOBO Vape,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/watermelon-splash-bobo-vape
mango-dragonfruit-by-draco,Mango Dragonfruit by Draco,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/mango-dragonfruit-by-draco
mi-pod-pro-replacement-pod-10pk,Mi-Pod Pro Replacement Pod - 10PK,False,False,False,False,False,True,False,False,False,False,False,https://vaping.com/products/mi-pod-pro-replacement-pod-10pk
carbon-fiber-mi-pod-pro,Carbon Fiber Mi-Pod PRO +,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/carbon-fiber-mi-pod-pro
pearl-dragon-mi-pod-pro,Pearl Dragon Mi-Pod PRO +,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/pearl-dragon-mi-pod-pro
orange-pear-nectar-bc5000,Orange Pear Nectar BC5000,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/orange-pear-nectar-bc5000
blackberry-blow-pop-geek-bar-pulse-x-25k,Blackberry B-Pop Geek Bar Pulse X 25k,False,False,False,False,True,False,False,False,False,False,False,https://vaping.com/products/blackberry-blow-pop-geek-bar-pulse-x-25k
strawberry-banana-geek-bar-pulse,Strawberry Banana Geek Bar Pulse,True,False,False,False,True,True,False,False,False,False,False,https://vaping.com/products/strawberry-banana-geek-bar-pulse
crazy-melon-geek-bar-pulse,Crazy Melon Geek Bar Pulse,False,True,False,False,True,True,False,False,False,False,False,https://vaping.com/products/crazy-melon-geek-bar-pulse
mixed-fruit-funky-republic-ti7000-1,Mixed Fruit Funky Republic Ti7000,False,False,False,False,True,True,False,False,False,False,False,https://vaping.com/products/mixed-fruit-funky-republic-ti7000-1
blueberry-rose-mint-funky-republic-ti7000,Blueberry Rose Mint Funky Republic Ti7000,False,False,False,False,True,True,False,False,False,False,False,https://vaping.com/products/blueberry-rose-mint-funky-republic-ti7000
tropical-island-funky-republic-ti7000-1,Tropical Island Funky Republic Ti7000,False,False,False,False,True,True,False,False,False,False,False,https://vaping.com/products/tropical-island-funky-republic-ti7000-1
funky-republic-ti7000-sampler-pack-1,Funky Republic Ti7000 Sampler Pack,False,False,False,False,True,True,False,False,False,False,False,https://vaping.com/products/funky-republic-ti7000-sampler-pack-1
blue-razz-ice-funky-republic-ti7000-1,Blue Razz Ice Funky Republic Ti7000,False,False,False,False,True,True,False,False,False,False,False,https://vaping.com/products/blue-razz-ice-funky-republic-ti7000-1
menthol-flum-pebble,Menthol FLUM Pebble,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/menthol-flum-pebble
watermelon-nana-duo-ice-funky-republic-ti7000-1,Watermelon Nana Duo Ice Funky Republic Ti7000,False,False,False,False,True,True,False,False,False,False,False,https://vaping.com/products/watermelon-nana-duo-ice-funky-republic-ti7000-1
watermelon-ice-funky-republic-ti7000-1,Watermelon Ice Funky Republic Ti7000,False,False,False,False,True,True,False,False,False,False,False,https://vaping.com/products/watermelon-ice-funky-republic-ti7000-1
blue-raspberry-lemon-lost-mary-mt15000-turbo,Blue Raspberry Lemon LOST MARY MT15000 Turbo,False,False,False,False,True,True,False,False,False,False,False,https://vaping.com/products/blue-raspberry-lemon-lost-mary-mt15000-turbo
white-strawberry-ice-lost-mary-mo5000-black-edition,White Strawberry Ice - Lost Mary MO5000 *BLACK EDITION*,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/white-strawberry-ice-lost-mary-mo5000-black-edition
