tag,title,display_type,color_display,touch_screen,curved_screen,battery_indicator,eliquid_indicator,smart_display,digital_display,hd_display,animated,backlit,link
vaporesso-target-200-kit,Vaporesso Target 200 Kit,True,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/vaporesso-target-200-kit
smok-arcfox-kit-230w,Smok ARCFOX Kit | 230w,True,False,False,False,True,False,True,False,False,False,False,https://vape.com/products/smok-arcfox-kit-230w
geekvape-e100-aegis-eteno-kit,Geekvape E100 (Aegis Eteno) Kit,False,False,False,False,True,False,True,False,False,False,False,https://vape.com/products/geekvape-e100-aegis-eteno-kit
vaporesso-target-100-kit,Vaporesso Target 100 Kit,True,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/vaporesso-target-100-kit
vaporesso-gtx-go-80-kit-80w,Vaporesso GTX GO 80 Kit 80w,False,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/vaporesso-gtx-go-80-kit-80w
geekvape-aegis-boost-le-kit-5-coil-edition-40w,Geekvape Aegis Boost LE Kit | 5-Coil Edition | 40w,True,False,False,False,True,True,False,False,False,False,False,https://vape.com/products/geekvape-aegis-boost-le-kit-5-coil-edition-40w
vaporesso-gen-80-s-kit-80w,Vaporesso Gen 80 S Kit | 80w,True,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/vaporesso-gen-80-s-kit-80w
freemax-marvos-x-kit-100w,Freemax Marvos X Kit | 100W,False,False,False,False,False,True,True,False,False,False,False,https://vape.com/products/freemax-marvos-x-kit-100w
vaporesso-sky-solo-kit-85w,Vaporesso Sky Solo Kit | 85w,True,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/vaporesso-sky-solo-kit-85w
voopoo-drag-s-pro-kit-80w,VooPoo Drag S Pro Kit | 80w,True,False,False,False,True,False,True,False,False,False,False,https://vape.com/products/voopoo-drag-s-pro-kit-80w
voopoo-drag-m100s-box-mod-kit,VooPoo Drag M100S Box Mod Kit,False,False,False,False,True,True,False,False,False,False,False,https://vape.com/products/voopoo-drag-m100s-box-mod-kit
