title,brand,product,price,description,bottle_capacity,vg,pg,formulation,made_in,url
LEMON PIE CUSTARD - SYN LIQUID - 100ML,FIND BRAND,LEMON PIE CUSTARD - SYN LIQUID - 100ML,$13.99,"Try out Lemon Pie Custard by Syn Liquid, featuring notes of sweet pie crust and tangy lemon filling, countered by the smooth creamy custard topping.
Lemon Pie Custard - Syn Liquid - 100mL Features:
• Capacity: 100mL
• PG: 30%
• VG: 70%
• Fomulation: Synthetic Nicotine
• Child Resistant Cap
• Made in USA
Available Options:
0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,70%,30%,,,https://www.elementvape.com/lemon-pie-custard-syn-liquids
BERRY BLAST - THE PANCAKE HOUSE - GOST VAPOR - 100ML,FIND BRAND,BERRY BLAST - THE PANCAKE HOUSE - GOST VAPOR - 100ML,$12.99,"Shop Berry Blast by Gost Vapors, mimicking a stack of pancakes topped with a myriad of mixed berries and sweet cinnamon syrup to round out the flavor.
Berry Blast - The Pancake House - GOST Vapor - 100mL Features:
• Capacity: 100mL
• PG: 20%
• VG: 80%
• Fomulation: Synthetic Nicotine
• Child Resistant Cap
• Made in USA
 
Available Options:
0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,80%,20%,,,https://www.elementvape.com/berry-blast-gost-vapor
FUNFETTI - THE PANCAKE HOUSE - GOST VAPOR - 100ML,FIND BRAND,FUNFETTI - THE PANCAKE HOUSE - GOST VAPOR - 100ML,$12.99,"Check out Funfetti by Gost Vapors, capturing a delicious blend of sweet white cake mixed with splashes of color, reminiscent of cakes from childhood.
Funfetti - The Pancake House - GOST Vapor - 100mL Features:
• Capacity: 100mL
• PG: 20%
• VG: 80%
• Fomulation: Synthetic Nicotine
• Child Resistant Cap
• Made in USA
 
Available Options:
0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,80%,20%,,,https://www.elementvape.com/funfetti-gost-vapor
CINNAMON BUN - THE PANCAKE HOUSE - GOST VAPOR - 100ML,FIND BRAND,CINNAMON BUN - THE PANCAKE HOUSE - GOST VAPOR - 100ML,$12.99,"Discover Cinnamon Bun by Gost Vapor, capturing a delicious blend of fresh fluffy cinnamon buns drizzled with sweet icing that will delight the taste buds.
Cinnamon Bun - The Pancake House - GOST Vapor - 100mL Features:
• Capacity: 100mL
• PG: 20%
• VG: 80%
• Fomulation: Synthetic Nicotine
• Child Resistant Cap
• Made in USA
 
Available Options:
0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,80%,20%,,,https://www.elementvape.com/cinnamon-bun-gost-vapor
SWEET CREAM - JUICE HEAD - 100ML,JUICE HEAD,SWEET CREAM - JUICE HEAD - 100ML,$13.99,"Discover Sweet Cream by Juice Head, capturing a blend of crunchy vanilla wafers topped with a scoop of sweet whipped cream to create a tasty dessert vape.
Sweet Cream - Juice Head - 100mL Features:
• Capacity: 100mL Unicorn Bottle
• PG: 30%
• VG: 70%
• Formulation: Synthetic Freebase Nicotine
• Child Resistant Cap
• Made in USA
Available Options:
0mg, 3mg, 6mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,70%,30%,,,https://www.elementvape.com/sweet-cream-juice-head
CAKE BATTER - JUICE HEAD - 100ML,JUICE HEAD,CAKE BATTER - JUICE HEAD - 100ML,$13.99,"Check out Cake Batter by Juice Head, capturing the delicious flavor of sweet cake batter mixed with a dollop of whipped cream to tantalize the senses.
Cake Batter - Juice Head - 100mL Features:
• Capacity: 100mL Unicorn Bottle
• PG: 30%
• VG: 70%
• Formulation: Synthetic Freebase Nicotine
• Child Resistant Cap
• Made in USA
Available Options:
0mg, 3mg, 6mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,70%,30%,,,https://www.elementvape.com/cake-batter-juice-head
FRIED BANANA - HUMBLE JUICE CO - 120ML,FIND BRAND,FRIED BANANA - HUMBLE JUICE CO - 120ML,$14.99,"Enjoy the Fried Banana by Humble Juice Co., featuring a synthetic nicotine formulation of delicious fried bananas paired with cinnamon sugar donuts.
Fried Banana - Humble Juice Co. - 120mL Features:
• Capacity: 120mL
• PG: 20%
• VG: 80%
• Fomulation: Synthetic Nicotine
• Child Resistant Ca
• Made in USA
 
Available Options:
0mg, 3mg, 6mg

WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,80%,20%,,,https://www.elementvape.com/humble-juice-co-fried-banana
MOTHERS MILK AND COOKIES - SUICIDE BUNNY - 120ML,SUICIDE BUNNY,MOTHERS MILK AND COOKIES - SUICIDE BUNNY - 120ML,$14.99,"Discover Mothers Milk & Cookies by Suicide Bunny, blending freshly baked sugar cookies combined with cool refreshing milk and a touch of strawberry.
Suicide Bunny - Mother's Milk & Cookies Features:
Capacity: 120mL
PG: 30%
VG: 70%
Child Resistant Cap
Made in USA
Available Nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,70%,30%,,,https://www.elementvape.com/mothers-milk-and-cookies-suicide-bunny
CREME BRULEE - JIMMY THE JUICEMAN - 120ML,FIND BRAND,CREME BRULEE - JIMMY THE JUICEMAN - 120ML,$14.99,"Shop Creme Brulee by Jimmy The Juiceman, a delicious recreation taking notes of custard and cream toppped with burnt sugar and a hint of banana.
Jimmy The Juiceman - Creme Brulee Features:
Capacity: 120mL Bottle
PG: 30%
VG: 70%
Made in USA
Available Nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,70%,30%,,,https://www.elementvape.com/creme-brulee-jimmy-the-juiceman
MOTHERS MILK - SUICIDE BUNNY - 120ML,SUICIDE BUNNY,MOTHERS MILK - SUICIDE BUNNY - 120ML,$14.99,"Discover Mothers Milk by Suicide Bunny, a creamy custard-y pudding base followed by a hint of strawberry to create a dessert vape juice that is a must-try.
Suicide Bunny - Mothers Milk Features:
Capacity: 120mL
PG: 30%
VG: 70%
Child Resistant Cap
Made in USA
Available Nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,70%,30%,,,https://www.elementvape.com/mothers-milk-suicide-bunny
DERAILED - SUICIDE BUNNY - 120ML,SUICIDE BUNNY,DERAILED - SUICIDE BUNNY - 120ML,$14.99,"Shop Derailed by Suicide Bunny, capturing the delicious flavors of sweet snickerdoodle cookies topped with a creamy blend of bananas and cinnamon.
Suicide Bunny - Derailed Features:
Capacity: 120mL
PG: 30%
VG: 70%
Child Resistant Cap
Made in USA
Available Nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,70%,30%,,,https://www.elementvape.com/derailed-suicide-bunny
STRAWBERRY LIME - FRUIT MONSTER - 100ML,FIND BRAND,STRAWBERRY LIME - FRUIT MONSTER - 100ML,$13.99,"Check out Strawberry Lime by Fruit Monster, capturing the delicious flavor of sweet strawberries coupled with the pointed flavor of limes. From the creators of Monster Vape Labs.
Strawberry Lime - Fruit Monster - 100mL Features:
• Capacity: 100mL Unicorn Bottle
• PG: 25%
• VG: 75%
• Formulation: Synthetic Freebase Nicotine
• Child Resistant Cap
• Made in USA
Available Options:
0mg, 3mg, 6mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,75%,25%,,,https://www.elementvape.com/strawberry-lime-jam-monster
COOKIE FRAPPE - NITROS COLD BREW SALTS - 30ML,FIND BRAND,COOKIE FRAPPE - NITROS COLD BREW SALTS - 30ML,$10.99,"Check out Cookie Frappe by Nitro's Cold Brew Salts, a nicotine salt mix of robust coffee and java enhanced with freshly baked cookies to dazzle the tongue.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Nitro's Cold Brew Salts - Cookie Frappe Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Nicotine Salts Formulation
Made in USA
Available in 25mg, 45mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/cookie-frappe-nitros-cold-brew-salts
KEY LIME PIE - NITROS COLD BREW SALTS - 30ML,FIND BRAND,KEY LIME PIE - NITROS COLD BREW SALTS - 30ML,$10.99,"Shop Key Lime Pie by Nitro's Cold Brew Salts, a nicotine salt mix of tangy key limes, smooth custard, and crumbly graham cracker crust that will delight.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Nitro's Cold Brew Salts - Key Lime Pie Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Nicotine Salts Formulation
Made in USA
Available in 25mg, 45mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/key-lime-pie-nitros-cold-brew-salts
COOKIE FRAPPE - NITROS COLD BREW - 100ML,FIND BRAND,COOKIE FRAPPE - NITROS COLD BREW - 100ML,$13.99,"Shop Cookie Frappe by Nitro's Cold Brew, mixing together robust java coffee enhanced with freshly baked cookies that will tantalize the tongue.
Nitro's Cold Brew - Cookie Frappe Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/cookie-frappe-nitros-cold-brew
THE RAGING DONUT REMIX - FOOD FIGHTER SALTS - 30ML,FIND BRAND,THE RAGING DONUT REMIX - FOOD FIGHTER SALTS - 30ML,$9.99,"Shop The Raging Donut Remix by Food Fighter Salts, blending together rich donut enhanced with powdered sugar and glaze in a nicotine salt mixture.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Food Fighter Salts - The Raging Donut Remix Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Nicotine Salts Formulation
Made in USA
Available in 25mg, 45mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/the-raging-donut-remix-food-fighter-salts
THE RAGING DONUT - FOOD FIGHTER SALTS - 30ML,FIND BRAND,THE RAGING DONUT - FOOD FIGHTER SALTS - 30ML,$9.99,"Discover The Raging Donut by Food Fighter Salts, a nicotine salt mix of freshly baked donuts with strawberry cream and topped with fruity cereal bits.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Food Fighter Salts - The Raging Donut Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Nicotine Salts Formulation
Made in USA
Available in 25mg, 45mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/the-raging-donut-food-fighter-salts
POUND IT REMIX - FOOD FIGHTER SALTS - 30ML,FIND BRAND,POUND IT REMIX - FOOD FIGHTER SALTS - 30ML,$9.99,"Check out Pound It Remix by Food Fighter Salts, a nicotine salt mix of lemon poundcake layered with strawberries, cream cheese, and vanilla frosting.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Food Fighter Salts - Pound It Remix Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Nicotine Salts Formulation
Made in USA
Available in 25mg, 45mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/pound-it-remix-food-fighter-salts
POUND IT - FOOD FIGHTER SALTS - 30ML,FIND BRAND,POUND IT - FOOD FIGHTER SALTS - 30ML,$9.99,"Shop Pound It by Food Fighter Salts, captivating the taste buds with nicotine salts enhanced with zesty lemon, baked pound cake, and vanilla frosting.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Food Fighter Salts - Pound It Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Nicotine Salts Formulation
Made in USA
Available in 25mg, 45mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/pound-it-food-fighter-salts
C. PIE REMIX - FOOD FIGHTER SALTS - 30ML,FIND BRAND,C. PIE REMIX - FOOD FIGHTER SALTS - 30ML,$9.99,"Discover C. Pie Remix by Food Fighter Salts, taking a nicotine salt base coupled with flavors of baked pie, strawberries, pecans, and graham cracker crumbs.
C. Pie Remix - Food Fighter Salts - 30mL Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Nicotine Salts Formulation
Made in USA
Available in 25mg, 45mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/pie-remix-food-fighter-salts
C. PIE - FOOD FIGHTER SALTS - 30ML,FIND BRAND,C. PIE - FOOD FIGHTER SALTS - 30ML,$9.99,"Check out C. Pie by Food Fighter Salts, capturing a decadent nicotine salt blend of sweet caramel, brown sugar butter, and crumbled graham crackers.
C. Pie - Food Fighter Salts - 30mL Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Nicotine Salts Formulation
Made in USA
Available in 25mg, 45mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/pie-food-fighter-salts
THE RAGING DONUT REMIX - FOOD FIGHTER - 120ML,FIND BRAND,THE RAGING DONUT REMIX - FOOD FIGHTER - 120ML,$14.99,"Shop The Raging Donut Remix by Food Fighter, capturing a freshly baked donut covered with powdered sugar to delight the taste bud of the tongue.
Food Fighter - The Raging Donut Remix Features:
120mL Unicorn Bottles
Child Resistant Cap
80% VG
20% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/the-raging-donut-remix-food-fighter-juice
POUND IT REMIX - FOOD FIGHTER - 120ML,FIND BRAND,POUND IT REMIX - FOOD FIGHTER - 120ML,$14.99,"Check out Pound It Remix by Food Fighter, capturing the flavor of lemon zest pound cake enhanced with strawberries, cream cheese, and vanilla frosting.
Food Fighter - Pound It Remix Features:
120mL Unicorn Bottles
Child Resistant Cap
80% VG
20% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/pound-it-remix-food-fighter-juice
POUND IT - FOOD FIGHTER - 120ML,FIND BRAND,POUND IT - FOOD FIGHTER - 120ML,$14.99,"Shop Pound It by Food Fighter, taking a sweet lemon pound cake with vanilla frosting that is sure to delight the taste buds with pure bakery deliciousness.
Food Fighter - Pound It Features:
120mL Unicorn Bottles
Child Resistant Cap
80% VG
20% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/pound-it-food-fighter-juice
C. PIE - FOOD FIGHTER - 120ML,FIND BRAND,C. PIE - FOOD FIGHTER - 120ML,$14.99,"Check out C. Pie by Food Fighter Juice, capturing the sweet decadence of buttery graham cracker with notes of brown sugar and caramel to delight the senses.
C. Pie - Food Fighter - 120mL Features:
120mL Unicorn Bottles
Child Resistant Cap
80% VG
20% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/pie-food-fighter-juice
AMBROSIA - ELYSIAN SALTS - 60ML,FIND BRAND,AMBROSIA - ELYSIAN SALTS - 60ML,$17.99,"Check out Ambrosia by Elysian Salts, a synthetic nicotine salt mix of fresh baked cupcakes, rich pastry dough, and cinammon spice to delight the senses.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Elysian Salts - Ambrosia Features:
2 x 30mL Chubby Gorilla Bottle
Child Resistant Cap
60% VG
40% PG
Synthetic Nicotine Salt Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available nicotine: 12mg, 24mg, 48mg

CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/ambrosia-elysian-salts
NA'NILLA - ELYSIAN SALTS - 60ML,FIND BRAND,NA'NILLA - ELYSIAN SALTS - 60ML,$17.99,"Shop Na'Nilla by Elysian Salts, a synthetic nicotine salt mix of bananas, graham crackers, and fluffly vanilla cake that is sure to delight the taste buds.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Elysian Salts - Na'Nilla Features:
2 x 30mL Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Synthetic Nicotine Salt Formulation
Made in USA
Available in 12mg, 24mg, 48mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/nanilla-elysian-salts
NA'NILLA - ELYSIAN LABS - 120ML,ELYSIAN LABS,NA'NILLA - ELYSIAN LABS - 120ML,$17.99,"Discover Na'Nilla by Elysian Labs, featuring a delightful notes of ripe bananas, graham cracker crust and vanilla white cake in a synthetic nicotine blend.
Elysian Labs - Na'Nilla Features:
2 x 60mL Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Synthetic Nicotine Formulation
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/nanilla-elysian
STRAWBERRY WAFFLE - HUMBLE SALTS - 30ML,FIND BRAND,STRAWBERRY WAFFLE - HUMBLE SALTS - 30ML,$10.99,"Discover Strawberry Waffle by Humble Salts, a nicotine salt mixture featuring a delectable blend of sweet strawberries spread over a delicious waffle.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Strawberry Waffle - Humble Salts Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Nicotine Salts Formulation
Made in USA
Available in 48mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/strawberry-waffle-humble-salts
FROSTED CRONUT - PACHA SYN SALTS - 30ML,FIND BRAND,FROSTED CRONUT - PACHA SYN SALTS - 30ML,$10.99,"Check out Frosted Cronut by Pachamama Salts, capturing a synthetic nicotine blend of icing drizzled over flaky croissant donuts, delighting the senses.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Frosted Cronut - Pachamama Salts Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Synthetic Nicotine Salt Formulation
Made in USA
Available in 25mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/frosted-cronut-pachamama-salts
NANA FOSTER SALTS - KEEP IT 100 - 30ML,KEEP IT 100,NANA FOSTER SALTS - KEEP IT 100 - 30ML,$10.99,"Shop Nana Foster Salts by Keep It 100, featuring a blend of sweet bananas with cinnamon sugar and a splash of vanilla in a synthetic nicotine salt.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Nana Foster Salts - Keep It 100 Features:
30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Synthetic Nicotine Salt Formulation
Made in USA
Available in 30mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/nana-foster-salts-keep-it-100
NANA FOSTER - KEEP IT 100 - 100ML,KEEP IT 100,NANA FOSTER - KEEP IT 100 - 100ML,$13.99,"Check out Nana Foster by Keep It 100, taking notes of sweet bananas enhanced with sweet cinnamon sugar and a dash of vanilla to uplift the taste buds.
Nana Foster - Keep It 100 Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Synthetic Nicotine Formulation
Made in USA
Available in 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/nana-foster-keep-it-100
HARVEST - KEEP IT 100 SALTS - 30ML,KEEP IT 100,HARVEST - KEEP IT 100 SALTS - 30ML,$10.99,"Discover Harvest by Keep It 100 Salts, featuring a warm apple cider donut covered in cinnamon in a synthetic nicotine salt blend.
Harvest - Keep It 100 E-Liquid Features:
30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Synthetic Nicotine Salt Formulation
Made in USA
Available in 30mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/autumn-harvest-salts-keep-it-100
HARVEST - KEEP IT 100 E-LIQUID - 100ML,KEEP IT 100,HARVEST - KEEP IT 100 E-LIQUID - 100ML,$10.99,"Discover Autumn Harvest by Keep It 100 E-Liquid, capturing a deliciously warm apple cider donut dusted with cinnamon sugar to delight the tongue.
Autumn Harvest - Keep It 100 E-Liquid Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Synthetic Nicotine Formulation
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/autumn-harvest-keep-it-100
BLUEBERRY MUFFIN - POD JUICE - 30ML,POD JUICE,BLUEBERRY MUFFIN - POD JUICE - 30ML,$10.99,"Shop Blueberry Muffin by Pod Juice E-Liquid, capturing the delicious flavor of freshly baked muffins with bursting blueberries in a nicotine salt blend.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Pod Juice E-Liquid - Blueberry Muffin Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Synthetic Nicotine Salt Formulation
Crafted for Ultra Low Wattage & Pod Based Devices
Made in USA
Available in 35mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/blueberry-muffin-pod-juice
FROSTED AMBER - TWIST SALT E-LIQUID - 60ML,FIND BRAND,FROSTED AMBER - TWIST SALT E-LIQUID - 60ML,$19.99,"Discover Frosted Amber by Twisted Salt E-Liquid, a nicotine salt blend of sweet frosted sugar cookies enhanced with a sweet vanilla cream drizzle.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Twist SALT E-Liquid - Frosted Amber Features:
2 x 30mL Unicorn Bottles
Child Resistant Cap
70% VG
30% PG
Nicotine Salt Formulation
Crafted for Ultra-Low Wattage & Pod Based Systems
Made in USA
Available nicotine: 35mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/frosted-amber-twist-salts
PBLS - BSX SALTS SERIES - 30ML,FIND BRAND,PBLS - BSX SALTS SERIES - 30ML,$10.99,"Discover PBLS by Basix Salt Series, offering a nicotine salt base of sweet vanilla cream mixed with fruity cereal pebbles that will delight the senses.
PBLS - Basix Salts Series - Glas Vapor Features:
30mL Unicorn Bottles
Child Resistant Cap
50% VG
50% PG
Synthetic Nicotine Formulation
Crafted for Low Wattage Devices and Pod Based Systems
Made in USA
Available Nicotine: 30mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/pbls-basix-salts
