title,brand,product,price,description,bottle_capacity,vg,pg,formulation,made_in,url
PARFAIT SALTS - THE MILK HOUSE - GOST VAPOR - 30ML,FIND BRAND,PARFAIT SALTS - THE MILK HOUSE - GOST VAPOR - 30ML,$10.99,"Check out Parfait SALTS by GOST Vapor, a layered mix of sweet strawberries and crunchy fruit cereal that will entice the senses in nicotine salt form.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
GOST Vapor - The Milk House - Parfait SALTS Features:
30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Nicotine Salts Formulation
Crafted for Ultra-Low Wattage & Pod-Based System
Available in 25mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/parfait-salts-gost-vapor
COTTON CLOUDS MENTHOL - THE FINEST CANDY EDITION SALT NIC - 30ML,FIND BRAND,COTTON CLOUDS MENTHOL - THE FINEST CANDY EDITION SALT NIC - 30ML,$10.99,"Dive into a bottle of Cotton Clouds Menthol by The Finest SALT NIC, a sweet medley of carnival floss enhanced with a cool refreshing chill of menthol.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Cotton Clouds Menthol - The Finest SALT NIC Series Features:
30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available 30mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/cotton-clouds-menthol-finest-salts
PB NILLA - ELYSIAN SALTS - 60ML,FIND BRAND,PB NILLA - ELYSIAN SALTS - 60ML,$17.99,"Discover PB Nilla by Elysian SALTS, enhancing fluffy white vanilla cake with a nutty peanut butter infusion of flavor in a nicotine salt solution.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Elysian SALTS - PB Nilla Features:
2 x 30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Synthetic Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available in 24mg, 48mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/pb-nilla-elysian-salts
NILLA BEE - ELYSIAN SALTS - 60ML,FIND BRAND,NILLA BEE - ELYSIAN SALTS - 60ML,$17.99,"Shop Nilla Bee by Elysian SALTS, featuring a blend of sweet vanilla white cake infused with a splash of honey and graham cracker in nicotine salt form.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Elysian SALTS - Nilla Bee Features:
2 x 30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Synthetic Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available in 24mg, 48mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/nilla-bee-elysian-salts
NILLA EXPRESS - ELYSIAN SALTS - 60ML,FIND BRAND,NILLA EXPRESS - ELYSIAN SALTS - 60ML,$17.99,"Dive into a bottle of Nilla Express by Elysian SALTS, a nicotine salt blend of sweet cinnamon coffee cake infused with a splash of invigorating coffee.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Elysian SALTS - Nilla Express Features:
2 x 30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Synthetic Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available in 24mg, 48mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/nilla-express-elysian-salts
UPSIDE DOWN NILLA - ELYSIAN SALTS - 60ML,FIND BRAND,UPSIDE DOWN NILLA - ELYSIAN SALTS - 60ML,$17.99,"Check out Upside Down Nilla by Elysian SALTS, capturing notes of sweet upside down pineapple cake infused with coconut in a nicotine salt blend.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Elysian SALTS - Upside Down Nilla Features:
2 x 30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Synthetic Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available in 24mg, 48mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/upside-down-nilla-elysian-salts
STRANILLA - ELYSIAN SALTS - 60ML,FIND BRAND,STRANILLA - ELYSIAN SALTS - 60ML,$17.99,"Discover StraNilla by Elysian SALTS, featuring notes of fluffy strawberry vanilla cake blended into nicotine salts that will delight the taste buds.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Elysian SALTS - StraNilla Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Synthetic Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available in 24mg, 48mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/stranilla-elysian-salts
BLGN WAFFLES SALTS - INNEVAPE E-LIQUIDS - 30ML,INNEVAPE,BLGN WAFFLES SALTS - INNEVAPE E-LIQUIDS - 30ML,$10.99,"Check out Vape My Day SALTS by Innevape E-Liquids, a nicotine salt blend featuring caramel, hazelnut, and butterscotch similar to waffles.
Vape My Day SALTS - Innevape E-Liquids Features:
30mL Unicorn Bottle
Child Resistant Cap
60% PG
40% VG
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available in 24mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/vape-my-day-salts-innevape
BLGN WAFFLES - INNEVAPE E-LIQUIDS - 100ML,INNEVAPE,BLGN WAFFLES - INNEVAPE E-LIQUIDS - 100ML,$13.99,"Discover BLGN Waffles by Innevape E-Liquids, featuring a blend of gooey caramel, nutty hazelnut, and sweet butterscotch that is reminiscent of waffles.
BLGN Waffles - Innevape E-Liquids Features:
100mL Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/vape-my-day-innevape
TOBACCO SALT - THE GRAHAM - MAMASAN E-LIQUID - 30ML,FIND BRAND,TOBACCO SALT - THE GRAHAM - MAMASAN E-LIQUID - 30ML,$10.99,"Check out Tobacco SALT - The Graham by The Mamasan E-Liquid, a nicotine salt blend of sweet graham cracker and robust earthy tobacco.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Mamasan E-Liquid - The Graham - Tobacco SALT Features:
30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available in 30mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/tobacco-graham-mamasan-salt
BLUEBERRY SALT - THE GRAHAM - MAMASAN E-LIQUID - 30ML,FIND BRAND,BLUEBERRY SALT - THE GRAHAM - MAMASAN E-LIQUID - 30ML,$10.99,"Discover Blueberry SALT - The Graham by the Mamasan E-Liquid, capturing the delicious flavor of sweet graham crackers and blueberries in nicotine salts.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Mamasan E-Liquid - The Graham - Blueberry SALT Features:
30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available in 30mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/blueberry-graham-mamasan-salt
STRAWBERRY SALT - THE GRAHAM - MAMASAN E-LIQUID - 30ML,FIND BRAND,STRAWBERRY SALT - THE GRAHAM - MAMASAN E-LIQUID - 30ML,$10.99,"Try out Strawberry SALT - The Graham by the Mamasan E-Liquid, a nicotine salt blend of crunchy graham crackers, honey, and sweet strawberries.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience
Mamasan E-Liquid - The Graham - Strawberry SALT Features:
30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available in 30mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/strawberry-graham-mamasan-salt
POUND CAKE - BSX SERIES - 60ML,FIND BRAND,POUND CAKE - BSX SERIES - 60ML,$11.99,"Dive into a bottle of Basix Series - Pound Cake by Glas E-Liquid, featuring rich notes of sweet baked pound cake with vanilla icing drizzled over the top.
Pound Cake - Basix Series - Glas E-Liquid Features:
60mL Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/pound-cake-basix
LEMON CUSTARD - THE FINEST CRÈME DE LA CRÈME SALT NIC - 30ML,FIND BRAND,LEMON CUSTARD - THE FINEST CRÈME DE LA CRÈME SALT NIC - 30ML,$10.99,"Check out Lemon Custard by The Finest SaltNic Series, a nicotine salt concoction of sweet custard and zesty lemon for a delightful combination of flavor.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
The Finest SaltNic Series - Lemon Custard Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based
Made in USA
Available nicotine: 30mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/lemon-custard-finest-saltnic
LEMON CUSTARD - THE FINEST CRÈME DE LA CRÈME - 120ML,FIND BRAND,LEMON CUSTARD - THE FINEST CRÈME DE LA CRÈME - 120ML,$14.99,"Shop Lemon Custard by The Finest E-Liquid, from the Creme De La Creme Collection, featuring a bowl of smooth custard with a zesty lemon twist.
The Finest E-Liquid - Lemon Custard Features:
2 x 60mL Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/lemon-custard-finest
VANILLA ALMOND CUSTARD - THE FINEST CRÈME DE LA CRÈME SALT NIC - 30ML,FIND BRAND,VANILLA ALMOND CUSTARD - THE FINEST CRÈME DE LA CRÈME SALT NIC - 30ML,$10.99,"Taste Vanilla Almond Custard by The Finest SaltNic, featuring a nicotine salt blend of creamy custard, sweet vanilla, and toasted nutty almonds.
The Finest SaltNic Series - Vanilla Almond Custard Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based
Made in USA
Available nicotine: 30mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/vanilla-almond-custard-finest-saltnic
STRAWBERRY CUSTARD - THE FINEST CRÈME DE LA CRÈME - 120ML,FIND BRAND,STRAWBERRY CUSTARD - THE FINEST CRÈME DE LA CRÈME - 120ML,$14.99,"Check out Strawberry Custard by The Finest E-Liquid, from the Creme De La Creme Collection, featuring a bowl of thick custard topped with strawberries.
The Finest E-Liquid - Strawberry Custard Features:
2 x 60mL Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/strawberry-custard-finest
MILKHEAD - THE MILK HOUSE - GOST VAPOR - 100ML,FIND BRAND,MILKHEAD - THE MILK HOUSE - GOST VAPOR - 100ML,$12.99,"Shop The Milk House - Milkhead by GOST Vapor, featuring a tall glass of refreshingly creamy milk infused with a splash of aromatic vanilla.
GOST Vapor - The Milk House - Milkhead Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/milkhead-the-milk-house
TRES LECHES - COASTAL CLOUDS CO. - 60ML,COASTAL CLOUDS,TRES LECHES - COASTAL CLOUDS CO. - 60ML,$11.99,"Enjoy Tres Leches by Coastal Clouds Co, capturing a decadent sponge cake soaked in delicious evaporated milk, sweet condensed milk, and smooth heavy cream.
Coastal Clouds Co. - Tres Leches Features:
60mL Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/tres-leches-coastal-clouds-co
COOKIE BUTTER - PROPAGANDA SALTS E-LIQUID - 30ML,FIND BRAND,COOKIE BUTTER - PROPAGANDA SALTS E-LIQUID - 30ML,$10.99,"Dive into a bottle of Cookie Butter by Propaganda SALTS, featuring sweet nutty baked pastry flavor enhanced with creamy butter in nicotine salt form.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Propaganda SALTS E-Liquid - Cookie Butter Features:
30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Synthetic Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available in 35mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/cookie-butter-propaganda-salts
COTN CLOUDS SALTS - INNEVAPE E-LIQUIDS - 30ML,INNEVAPE,COTN CLOUDS SALTS - INNEVAPE E-LIQUIDS - 30ML,$10.99,"Discover COTN Clouds SALTS by Innevape E-Liquids, blending together nicotine salts enhanced with a frenzy of fruit juices and cotton candy.
Innevape E-Liquids - COTN Clouds SALTS Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
60% PG
40% VG
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available in 24mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/carousel-salt-innevape
COTN CLOUDS - INNEVAPE E-LIQUIDS - 100ML,INNEVAPE,COTN CLOUDS - INNEVAPE E-LIQUIDS - 100ML,$13.99,"Check out COTN Clouds (Formerly Carousel) by Innevape E-Liquids, capturing notes of sweet fruit juices followed by a delectable cotton candy flavor, tantalizing the tongue.
Innevape E-Liquids - COTN Clouds Features:
100mL Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/carousel-innevape
BUTTERSCOTCH - CUSTARD MONSTER SALTS - 30ML,FIND BRAND,BUTTERSCOTCH - CUSTARD MONSTER SALTS - 30ML,$10.99,"Shop Butterscotch by Custard Monster Salts, capturing nicotine salt notes of sweet butterscotch blended into a bowl of deliciously smooth custard. From the creators of Monster Vape Labs.
Butterscotch - Custard Monster Salts - 30mL Features:
• Capacity: 30mL Unicorn Bottle
• PG: 50%
• VG: 50%
• Formulation: Synthetic Nicotine Salts
• Child Resistant Cap
• Made in USA
Available Options:
24mg, 48mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,50%,50%,,,https://www.elementvape.com/butterscotch-custard-monster-salt
BLACKBERRY - CUSTARD MONSTER SALTS - 30ML,FIND BRAND,BLACKBERRY - CUSTARD MONSTER SALTS - 30ML,$10.99,"Delight in Blackberry by Custard Monster Salts, a nicotine salt infusion of sweet blackberries mixed into a bowl of creamy custard tantalizing the senses. From the creators of Monster Vape Labs.
Blackberry - Custard Monster Salts - 30mL Features:
• Capacity: 30mL Unicorn Bottle
• PG: 50%
• VG: 50%
• Formulation: Synthetic Nicotine Salts
• Child Resistant Cap
• Made in USA
Available Options:
24mg, 48mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,50%,50%,,,https://www.elementvape.com/blackberry-custard-monster-salt
BUTTERSCOTCH - CUSTARD MONSTER - 100ML,FIND BRAND,BUTTERSCOTCH - CUSTARD MONSTER - 100ML,$13.99,"Dive into Butterscotch by Custard Monster, incorporating sweet thick butterscotch into a bowl of creamy custard that will delight the tongue's taste buds. From the creators of Monster Vape Labs.
Butterscotch - Custard Monster - 100mL Features:
• Capacity: 100mL Unicorn Bottle
• PG: 25%
• VG: 75%
• Formulation: Synthetic Freebase Nicotine
• Child Resistant Cap
• Made in USA
Available Options:
0mg, 3mg, 6mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,75%,25%,,,https://www.elementvape.com/butterscotch-custard-monster
BLACKBERRY - CUSTARD MONSTER - 100ML,FIND BRAND,BLACKBERRY - CUSTARD MONSTER - 100ML,$13.99,"Check out Blackberry by Custard Monster, taking a thick bowl of smooth creamy custard and topping it with blackberries bursting with flavor. From the creators of Monster Vape Labs.
Blackberry - Custard Monster - 100mL Features:
• Capacity: 100mL Unicorn Bottle
• PG: 25%
• VG: 75%
• Formulation: Synthetic Freebase Nicotine
• Child Resistant Cap
• Made in USA
Available Options:
0mg, 3mg, 6mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,75%,25%,,,https://www.elementvape.com/blackberry-custard-monster
STRAWBERRY MACAROON SALTS - VAPE DINNER LADY E-LIQUID - 30ML,VAPE DINNER LADY,STRAWBERRY MACAROON SALTS - VAPE DINNER LADY E-LIQUID - 30ML,$10.99,"Delve into Strawberry Macaroon SALTS by Vape Dinner Lady capturing a mixture of sweet coconut, cream, and almonds flavored with delicious strawberries.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Vape Dinner Lady E-Liquid - Tuck Shop - Strawberry Macaroon SALTS Features:
30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Synthetic Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in UK
Available nicotine: 30mg, 50mg
Manufacturered By
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/strawberry-macaroon-salts-vape-dinner-lady
FAIRGROUNDS - MET4 SALTS - 30ML,FIND BRAND,FAIRGROUNDS - MET4 SALTS - 30ML,$10.99,"Dive into Fairgrounds SALTS by Met4 Vapor, a delicious blend of golden funnel cake topped with a scoop of creamy vanilla ice cream in nicotine salt form.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Met4 Vapor - Fairgrounds SALTS Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available in 24mg, 48mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/fairgrounds-met4-salts
PARFAIT - THE MILK HOUSE - GOST VAPOR - 100ML,FIND BRAND,PARFAIT - THE MILK HOUSE - GOST VAPOR - 100ML,$12.99,"Shop The Milk House - Parfait by GOST Vapor, a blend of sweet creamy yogurt with crunchy nutty granola topping, blended into a delicious vape juice.
GOST Vapor - The Milk House - Parfait Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/parfait-gost-vapor
GRAHAM CRACKER - THE MILK HOUSE - GOST VAPOR - 100ML,FIND BRAND,GRAHAM CRACKER - THE MILK HOUSE - GOST VAPOR - 100ML,$12.99,"Delight in Graham Cracker (Formerly Cinnamon Cracker) by GOST Vapor, capturing sweet cinnamon crackers dipped in a smooth rich milk transformed into an appetizing vape juice.
GOST Vapor - The Milk House - Graham Cracker Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/cinnamon-cracker-gost-vapor
BERRY O'S - CEREAL SERIES - SHIJIN VAPOR - 100ML,SHIJIN VAPOR,BERRY O'S - CEREAL SERIES - SHIJIN VAPOR - 100ML,$13.99,"Shop Cereal Series - Berry O's by Shijin Vapor, featuring a bowl of honey oats dusted with sugar, topped with tart berries for a full-bodied vape juice.
Cereal Series - Berry O's by Shijin Vapor Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/berry-os-shijin-vapor
BANANA NUT O'S - CEREAL SERIES - SHIJIN VAPOR - 100ML,SHIJIN VAPOR,BANANA NUT O'S - CEREAL SERIES - SHIJIN VAPOR - 100ML,$13.99,"Enjoy Cereal Series - Banana Nut O's by Shijin Vapor, capturing sweet honey oat cereal with toasted nuts and banana slices for a delicious vape juice.
Cereal Series - Banana Nut O's by Shijin Vapor Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/banana-nut-os-shijin-vapor
FROSTED O'S - CEREAL SERIES - SHIJIN VAPOR - 100ML,SHIJIN VAPOR,FROSTED O'S - CEREAL SERIES - SHIJIN VAPOR - 100ML,$13.99,"Try Cereal Series - Frost O's by Shijin Vapor, a bowl of honey oat cereal dusted with powdered sugar, delighting breakfast lovers with this vape juice.
Cereal Series - Frosted O's by Shijin Vapor Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/frosted-os-shijin-vapor
MY MAN - ONE HIT WONDER SALTS - 30ML,ONE HIT WONDER,MY MAN - ONE HIT WONDER SALTS - 30ML,$10.99,"Delight in My Man by One Hit Wonder SALTS, capturing a mix of sweet vanilla, robust chocolate, and freshly picked strawberries blended together.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
My Man - One Hit Wonder SALTS Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
60% VG
40% PG
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available in 25mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/my-man-one-hit-wonder-salts
